Fc1cc(C#Cc2ccc(cc2)C#N)c(F)cc1Br	NUHDUR
Brc1ccc(cc1)C#Cc1ccc(cc1)C#N	NUHFAZ
FC(F)(F)C1c2ccccc2C(C2c3ccccc3C(c3ccccc23)C(F)(F)F)c2ccccc12	NURVON
BrC1=CC2(CCC(=O)O2)C(=O)c2ccccc12	NUVDOZ
Fc1c(F)c(c(F)c(F)c1Br)c1nc2ccc3c4ccc5nc(nc6ccc(c7ccc(n1)c2c37)c4c56)c1c(F)c(F)c(Br)c(F)c1F	OXEMAG
Brc1ccc(cc1)c1c2ccc(Br)cc2c2cc(Br)ccc2c1c1ccc(Br)cc1	OXIYIE
Brc1ccc(cc1)c1c2ccccc2c2ccccc2c1c1ccc(Br)cc1	OXIZAX
CC1c2ccc(Cl)cc2C2CCNC12C#N	PALFUE
OC(=O)c1c2ccccc2c(Br)c2ccccc12	PAMCIR
Fc1c(F)c(Br)c(F)c(Br)c1F	PASKUR
OC1=C2N(C(=O)C(=C2Cl)Cl)c2ccccc12	PEBKIS
FC(F)(F)c1cc2c3cc(c(cc3c3cc(c(cc3c2c(c1)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F	PEQVEO
FC(F)(F)c1ccc2c3c1ccc(c3c1ccc(c3ccc(c2c13)C(F)(F)F)C(F)(F)F)C(F)(F)F	PEQWEP
Fc1c(F)c(F)c(C#CC#Cc2c(F)c(F)c(F)c(F)c2I)c(I)c1F	PETGIG
Fc1c(F)c(N2C=Nc3ccccc23)c(F)c(F)c1C#N	PEYDEE
OC(=O)c1c(F)c(F)c(F)c(F)c1F	PFBZAC01
OC(=O)c1ccc(F)cc1	PFBZAD01
OC(=O)c1ccc(F)cc1	PFBZAD15
Fc1c(F)c(C#N)c(F)c(F)c1C#N	PFTENT02
Fc1c(F)c(C#N)c(F)c(F)c1C#N	PFTENT11
Fc1c(F)c(C#N)c(F)c(F)c1C#N	PFTENT21
Nc1ccc(I)cc1N(=O)=O	CAMSOZ
OC(=O)c1cccc(F)c1	COVJIG01
Oc1c(Br)cc(cc1Br)c1cc(Br)c(O)c(Br)c1	QATKOM
Oc1ccc(Br)cc1C#N	QECJOZ
Fc1ccc(cc1)C1=Nc2ccccc2N1c1ccccc1	QECZEF
CC#CN1c2ccccc2Sc2ccccc12	QEDPEW
Clc1ccc(cc1)C1=Nc2ccccc2N1	QERTIR01
Clc1cccc(Cl)c1C=O	QEWXIA
Clc1cc2OC3=C(c4c(O3)ccc3ccccc43)c2c2ccccc12	QEZRES
CC1=CSC2=NC(=CN12)c1ccc(Cl)cc1	QILHEA
BrC1Cc2ccccc2C1N=C=O	QIWHAG
CC1=CNC2=C(C1c1ccccc1)C(=O)c1ccccc1C2=O	QOHRIP
Clc1ccc2N=CC(=O)Nc2c1	QOPJUC
O=C1C(=O)c2cccc3cccc1c23	ACNAQU01
Nc1ncc(c(n1)c1ccccc1)N(=O)=O	AHACIX
O=C1CNC(=O)CN1.Oc1cc(Cl)c(O)cc1Cl	AJAGOH
Fc1c(F)c(F)c(c(c1F)c1ccc(cc1)c1ccccc1)N(=O)=O	AKUNOK
Fc1cc(F)c2c(c1)c1c3cc(F)cc(F)c3c3c4c(F)c(F)c(F)c(F)c4c4c5c(F)cc(F)cc5c5c6cc(F)cc(F)c6c6c7c(F)c(F)c(F)c(F)c7c2c2c1c3c4c5c62	APUDEV
OC1(C#C)c2cccc(Cl)c2C(O)(C#C)c2cccc(Cl)c12	AVIWIL
CN1C2(C)c3ccccc3C1(C)C13C4CCC1C234	BEBCUG
Fc1c(F)c(F)c(C#Cc2c(F)c(F)c(C#Cc3c(F)c(F)c(F)c(F)c3F)c(F)c2F)c(F)c1F	BEWZEJ
O=C1NC2(CCC1C(=O)N2)c1ccccc1	BEXMUN
Brc1c(Br)c(Br)c2c(Br)c(Br)c(Br)c(Br)c2c1Br	BIGVUI01
Nc1c(F)c(F)c(N)c(F)c1F	CAFVAG
Nc1ccc(I)c(c1I)N(=O)=O	CAMSUF
ClC1C(Cl)c2ccccc12	CCBCBT
Fc1ccc(cc1)C1=CC=C(S1)C1=CC=C(S1)c1ccc(F)cc1	COBDAA
Fc1c(I)c(F)c(C#CC23CCC(CC2)(CC3)C#Cc2c(F)c(I)c(F)c(I)c2F)c(F)c1I	COHPEW
Fc1c(F)c(F)c(c(F)c1F)c1c(F)c(F)c(F)c(F)c1F	DECFDP02
Fc1cc2ccccc2c2ccc3ccccc3c12	DEXWUA
Fc1c(F)c(F)c(C#Cc2cccnc2)c(I)c1F	DUDPOJ
FC(F)(F)C1(CC(c2ccc(Cl)cc2)c2ccccc12)c1ccccc1	DUMLOO
N1C(SC(SC1c1ccccc1)c1ccccc1)c1ccccc1	DUPTAL
Brc1ccc2c(ccc3OC(NC(c4ccccc4)c23)c2ccccc2)c1	DUTHUW
OC(=O)c1c(F)cccc1F	DUTREQ
Clc1ccc(c2C(=O)c3c(Cl)ccc(c3C(=O)c12)N(=O)=O)N(=O)=O	DUTWEV
Oc1c(F)c(F)c(I)cc1N(=O)=O	DUWLUD
Fc1c(F)c(F)c2cc3c4ccccc4c4ccccc4c3cc2c1F	DUXSAS
FC(F)(F)c1ccc(cc1)C#N	EFATOU
Nc1ccc(cc1C(F)(F)F)N(=O)=O	EFAXUE
Clc1nc2ccccc2nc1Cl	EGOSOK
Cc1ccc(Cl)c(O)c1	EKENUD
Clc1cc(Cl)c(I)c(Cl)c1	ENIVUS
Oc1c(Br)cc(Br)c(O)c1Br	ERIXUY
Clc1ccc2nc3C(=O)CCCc3c(c3ccccc3Cl)c2c1	ETUDAA
Fc1ccccc1c1c2CCCC(=O)c2nc2ccc(Cl)cc12	ETUDEE
Cc1c(C)c2OC(=O)CCc2c(C)c1O	EVACEK
CC1=C(Nc2ccccc12)c1ccc(F)cc1	EVAKUI
Fc1c(F)c(c(F)c(F)c1Br)N(=O)=O	EVATIF
Cc1ccc(cc1)C1=NN=C(O1)c1ccccc1	EVEMEY
Cc1c(C)c2OC(=O)CCc2c(Cl)c1O	EVOBEX
CC1=C(C#N)c2ccccc2N1c1ccc(Br)cc1	EXIPUX
Fc1ccccc1	FACFAQ
Fc1ccccc1F	FACFOE
Fc1cc(cc(c1)c1cc(cc(c1)c1ccncc1)c1ccncc1)c1cc(cc(c1)c1ccncc1)c1ccncc1	FAJFEE
Oc1ccc(Cl)c2cccnc12	FAMDIG02
FC(F)(F)c1cc2N=C3C=CC=CN3c2c(c1)N(=O)=O	FAXVIJ
Clc1c2cc3ccccc3cc2c(Cl)c2cc3ccccc3cc12	FECZOE01
FC(F)(F)c1ccc(cc1)C1OC(=O)CC1c1ccccc1	FEHQEP
FC(F)(F)c1ccc(cc1)C#CC#Cc1ccc(cc1)C(F)(F)F	FELLOY
Clc1ccc(cc1)C1OC21CCc1ccccc1C2=O	GAZROQ
CC1=C(C)SC(S1)=C1c2cc(I)ccc2c2ccc(I)cc12	GEGYEX
FC(F)(F)c1cccc2C(=O)C(=O)Nc12	GEHSIW
O=C1OI2OC(=O)c3cccc1c23	GEHYEZ
Brc1ccc(cc1)c1ccc(c2ccc(Br)cc2)c2C(=O)c3ccccc3C(=O)c12	GESTII
Fc1c(F)c(F)c(C#N)c(C#N)c1F	GEYLOL01
Cc1ccc(cc1)N1C(=O)c2ccccc2C1=Nc1ccccc1	GINREC
Clc1ccc2ncc(nc2c1)c1ccccc1	GIQVAF
CC1=CC(=C(C)S1)c1c2cc(Br)ccc2c2ccc(Br)cc2c1C1=C(C)SC(=C1)C	GISFUL
Fc1c(F)c(F)c(C#Cc2ccccc2C#Cc2ccc3ccccc3n2)c(I)c1F	GOGTAZ
Fc1c(F)c(F)c(C#Cc2ccccc2C#Cc2ccc3ccccc3n2)c(Br)c1F	GOHBEM
Clc1cnc2ccccc2n1	GOLYAI
CC1=CC=C(O1)c1c2ccccc2c(C2=CC=C(C)O2)c2c(C3=CC=C(C)O3)c3ccccc3c(C3=CC=C(C)O3)c12	GORVUG
FC(F)(F)I1OC(=O)c2cc(ccc12)N(=O)=O	GUGZUF
Nc1c(F)c(F)c2nc3c(F)c(F)c(F)c(F)c3nc2c1F	GUHFIZ
FC(F)(F)N1CN(c2ccc(cc2)N(=O)=O)c2ccccc12	GUKSOW
Cc1cc(C)c2c(c1)N(Cc1ccc(I)cc1)C1=C2c2c(CC1)ccc1ccc3ccccc3c21	GULLAC
Nc1ccccc1c1cnc2c(Br)cc(Br)cc2c1	HADPEJ
Nc1nc2c(Br)cc(Br)cc2cc1c1ccccc1N(=O)=O	HAQVIG
FC(F)(F)C1=C(Oc2ccc3ccccc3c12)c1cc2ccccc2c2ccccc12	HEJROF
Brc1c(c(Br)c(c(Br)c1N(=O)=O)N(=O)=O)N(=O)=O	HUFXAJ
O=C1N(Sc2ccccc12)c1ccccc1	ICOQAU01
Nc1ccccc1F	IDAHOL
Nc1ccc(F)cc1	IDAHUR
FC(F)(F)c1ccc(cc1)c1ccccc1c1ccccc1c1ccccc1c1ccccc1c1ccc(cc1)C(F)(F)F	IFIKOZ
Nc1c(Br)cccc1c1ccccc1O	IFIMAN
CC1(C)SC2=C(C=C1)C(=O)c1ccccc1O2	IFOTED
Nc1c(F)cc(F)cc1F	IGAPUC
Nc1ccccc1Cl	IGEHEI
C1COC2OC(OCCOC3OC(O1)c1ccccc31)c1ccccc21	IHOSEF
OC1=C(C(=O)Oc2ccccc12)C1=NN(C(C1)c1ccc(Cl)cc1Cl)c1ccccc1	IKAHAE
Oc1cc(F)c(F)c(F)c1c1c(O)cc(F)c(F)c1F	INOKIG
Oc1cc(Cl)c(c(Cl)c1)N(=O)=O	IRUYEA
Clc1ccc(Cl)c(c1)c1c(Cl)ccc(Cl)c1Cl	IRUYIE
Clc1cccc(Cl)c1I	ISAWIK
Clc1ccc(cc1)C(=C1C=CC=C1)c1ccc(Cl)cc1	ISEDAM
Brc1ccc(cc1)C(=C1C=CC=C1)c1ccc(Br)cc1	ISEDEQ
Fc1c(F)c(C#Cc2ccccc2)c(F)c(F)c1I	JALLEO
Fc1ccc2C3CCc4cc(F)ccc4C3CCc2c1	JAPYEF
Fc1c(F)c(C#N)c(F)c(C#N)c1F	JUBKIA01
Nc1c(cc(c(c1N(=O)=O)C(F)(F)F)N(=O)=O)N(=O)=O	JUPRUH
FC1CCOC(C1)c1ccc(cc1)N(=O)=O	KADGON
Brc1ccc(cc1)C1=C(C=CS1)N(=O)=O	KAKMIU
Fc1c(F)c(F)c(c(F)c1F)C1=CSC(=N1)C1=NC(=CS1)c1c(F)c(F)c(F)c(F)c1F	KETVUC
FC(F)(F)C1=C2c3nc(nc4ccc5nc(nc(c5c34)C2=C(O1)C(F)(F)F)C(F)(F)F)C(F)(F)F	KILSAB
FC(F)(F)C1=C2c3nc(nc4c5N6C=CC=CC6=C(c5c5nc(nc(C2=C(O1)C(F)(F)F)c5c34)C(F)(F)F)C(F)(F)F)C(F)(F)F	KILSOP
CC1=Nc2c(Br)cc(Br)cc2C1(C)C	KOFRII
Clc1ccc2C(=O)C(=COc2c1)C=O	KOJCIX
FC(F)(F)c1ccc(cc1)C1=C2C=CC=CC2=C(O1)C1=C2C=CC=CC2=C(O1)c1ccc(cc1)C(F)(F)F	KOKMIH
Clc1ccc(Cl)c(Cl)c1	KUBMAX01
CC1C(C=C(OC1=O)C(F)(F)F)c1ccc(Br)cc1	NUPJEP
O1C=CC=C1c1c(C2=CC=CO2)c(C2=CC=CO2)c(C2=CC=CO2)c(C2=CC=CO2)c1C1=CC=CO1	ZUPWOY
CC1=CC=C(O1)c1c(C2=CC=C(C)O2)c(C2=CC=C(C)O2)c(C2=CC=C(C)O2)c(C2=CC=C(C)O2)c1C1=CC=C(C)O1	ZUPWUE
O=C1Cc2cccc(CC(=O)Cc3cccc(C1)c3)c2	QOYSAY
C1CSC2(Cc3cccc(CCc4cccc(C2)n4)c3)S1	QOYSUS
OC(=O)c1c2ccccc2cc2ccccc12	QQQFDJ03
OC(=O)c1c2ccccc2cc2ccccc12	QQQFDJ04
Brc1c2ccccc2cc2ccccc12	QQQFDS02
Fc1c(F)c(F)c(C#Cc2ccc(cc2)C#Cc2cccnc2)c(I)c1F	RADHOW
Fc1c(F)c(Br)c(F)c(C#Cc2ccc(cc2)C#Cc2ccccn2)c1F	RADHUC
Fc1cc(Br)c(cc1F)C#Cc1ccc(cc1)C#Cc1cccnc1	RADJAK
Fc1c(F)c(F)c(C#Cc2ccc(cc2)C#Cc2cccnc2)c(Br)c1F	RADJEO
Oc1ccc(Cl)cc1C=O	RAJGOA01
Nc1ccccc1I	RALTOO
CC1=CC(=CC2(C)N(c3ccccc3N=C12)c1c(C)cc(Cl)cc1C)Cl	RARPIL
Nc1cc(cc(c1Cl)N(=O)=O)N(=O)=O	RATHAW
Brc1cncc(Br)c1c1c(cncc1c1ccccc1)c1ccccc1	REMBOC
Brc1cncc(c2ccccc2)c1c1c(Br)cncc1c1ccccc1	REMCAP
Oc1cccc(O)c1	RESORA09
COc1ccc(Br)cc1Cl	RIBYOR
Fc1c(F)c(F)c2C(=O)N(c3ccccc3)C(=O)c2c1F	RIGVEJ01
Clc1nc2N(c3ccccn3)c3ccccc3N(c3ccccn3)c2nc1Cl	RIZQIC
FC(F)(F)C1=NN(c2ccccc2)c2ccccc2[N]1	ROKQUF01
FC(F)(F)C1=NN(c2ccccc2)c2ccccc2[N]1	ROKQUF02
Brc1ccc(cc1)C1CCS(=O)(=O)C1	RUBMAE
Clc1c2ccc3ccccc3c2cc2ccc3ccccc3c12	RUPBAH
Clc1c2ccc3ccccc3c2cc2ccc3c(ccc4cc5c6ccccc6ccc5c(Cl)c34)c12	RUPBEL
Fc1ccccc1N1C(=O)c2c(Cl)c(Cl)c(Cl)c(Cl)c2C1=O	SABFAE
Brc1ccc(cc1)c1cc(c2ccccc2)c(c2ccc(Br)cc2)c2c3cccc4cccc(c34)c12	SAZCAZ
FC(F)(F)c1nc2ccc3nc(nc4ccc(n1)c2c34)C(F)(F)F	SEPBAS
FC(F)(F)c1nc2cc(Br)c3nc(nc4cc(Br)c(n1)c2c34)C(F)(F)F	SEPCOH
FC(F)(F)c1nc2c(Cl)c(Cl)c3nc(nc4c(Cl)c(Cl)c(n1)c2c34)C(F)(F)F	SEPDEY
Nc1ccc(cc1I)C1=Nc2ccccc2S1	SESWOD
Clc1ccc2c(c1)c1ccc3c4cc(Cl)ccc4c4c5ccc(Cl)cc5c5ccc6c7cc(Cl)ccc7c2c2c1c3c4c5c62	SETTIW
Fc1ccc2c(c1)c1ccc3c4cc(F)ccc4c4c5ccc(F)cc5c5ccc6c7cc(F)ccc7c2c2c1c3c4c5c62	SETTOC
Brc1ccc(N(c2ccc(Br)cc2Br)c2ccc(Br)cc2Br)c(Br)c1	SINFUS
Brc1cccc(Br)c1	SOFVUG02
Nc1nc2nc(Br)c3ccccc3c2c2ccccc12	SUNTIF
Nc1cc(Cl)c(cc1Cl)c1cc(Cl)c(N)cc1Cl	SUZDIB
Fc1ccc(cc1)N1N=C(C=C1c1ccc(Cl)cc1)C1=NC(=CS1)c1ccc(cc1)C#N	SUZDOH
Fc1ccc2NC(=Cc2c1)c1ccccn1	TAMYOX
Nc1c(Cl)cc(Cl)cc1Cl	TCANIL02
Clc1cc(Cl)c(Cl)cc1Cl	TCLBEN04
Oc1cc(O)c(Br)c(O)c1Br.O	TEHREE
OC1Cc2ccccc2CC1O	TETRDO02
OC(=O)c1cc(c(Cl)c(c1)N(=O)=O)N(=O)=O	TIBGIV
Brc1ccc(cc1)C1=Cc2ccccc2C1	TIDTIK
CC1(C)CC(C(OC1=O)c1ccccc1)C(F)(F)F	TITZED
O=C1c2ccccc2C(=O)C21C(c1ccc3ccccc3c1)C1(C2c2ccc3ccccc3c2)C(=O)c2ccccc2C1=O	TOLNAK
Clc1cc(Cl)c2ccccc2n1	TUNNIA
Fc1cc(F)cc(c1)N1C(=O)C2C3C=CC(C2C1=O)C3=C(c1ccccc1)c1ccccc1	TUTXOW
CC1Cc2cccc(I)c2C1C(O)=O	TUXRIP
Nc1c(Br)cc(cc1N(=O)=O)N(=O)=O	TUZBAT
Brc1ccc(cc1)N1C2CCCC2c2cc(Br)ccc12	UCIPIG
[O]n1nc2nc3ccccc3nc2c2ccccc12	UCIPON
FC(F)(F)c1ccc(cc1)C1=CC=C(S1)C1=Nc2cc3SC(=Nc3cc2S1)C1=CC=C(S1)c1ccc(cc1)C(F)(F)F	UFIPOP
Brc1ccc(Br)c(c1)N=[N+]=[N-]	UKIWUH
Brc1cnc(nc1)c1ccccc1	ULAQAZ
FC(F)(F)c1cc2c3ccc4ccccc4c3c3c4ccccc4ccc3c2c(c1)C(F)(F)F	UTAJEG
Clc1ccc2c(c1)C(=O)c1nc3c4ccc(Cl)cc4C(=O)c3nc21	VARNUZ
Brc1ccc2c(c1)C(=O)c1nc3c4ccc(Br)cc4C(=O)c3nc21	VARPAH
OC(=O)c1ccc(Cl)cc1O	VAXYAW
OC(=O)c1c(O)cccc1F	VAYBUU
OC(=O)c1c(Br)cc(Br)c(O)c1N(=O)=O	VAYLUE
Sc1ccccc1S	VECXIL
Clc1cccc2ccc3c(ccc4cccc(Cl)c34)c12	VIHKAA
Nc1ccc(I)cc1Cl	VOJBAY
Oc1ccc(cc1Br)c1ccc(O)c(Br)c1	VOLHIP
Clc1ccc2ccc3ccc(Cl)nc3c2n1	VOQTIF
C1Cc2ccccc2C2CN1N=C(O2)c1ccccc1	VUCJAG
CC1CC2(CC(CC2=O)C1=O)c1ccccc1	VUFHIP
NC1=C(C#N)C(c2ccc(Cl)cc2)c2c(O1)ccc1ccccc21	VUGVIE
OC(=O)c1ccc2c(F)c(F)c(F)c(F)c2c1	VUHQIZ
Clc1c(cc(cc1c1ccccc1c1cccc(c1)C#C)c1ccccc1c1cccc(c1)C#C)c1ccccc1c1cccc(c1)C#C	VUJREZ
Fc1cccc(F)c1C1=NSS[N]1	VUXZEU
FC(F)(F)c1ccc(cc1)C1=NN=C(O1)C1=NN=C(O1)c1ccc(cc1)C(F)(F)F	WODZEV
Cc1ccc2cc(Cl)cc(O)c2n1	WOFZAU
COc1cc(Cl)c(O)c(Br)c1Cl	WOLWIE
S1C(Sc2cc3ccccc3cc12)=C1Sc2cc3ccccc3cc2S1	XARHEE
S1C(Sc2nc3ccccc3nc12)=C1Sc2nc3ccccc3nc2S1	XARHOO
NC1=NN=C(S1)c1ccc(Br)cc1	XUVTAK
Ic1ccc(cc1)N1C=C(N=N1)c1cccc(n1)C1=CN(N=N1)c1ccc(I)cc1	XUYBEZ
Cc1cc(I)c(Br)cc1N	YAWKOY
Clc1ccc(cc1)C1(COS(=O)(=O)N1)c1ccccc1	YIDLOO
S1C=Cc2c1c1SC=Cc1c1c3C=CSc3c3SC=Cc3c21	YILMUD
Clc1nccc2nc3c4ccccc4c4ccccc4c3nc12	YUDKIT
OC(=O)c1c2ccccc2c(Cl)c2ccccc12	PAMCEN
Clc1cc2N=C(C3=CC=C(Br)S3)C(=Nc2cc1Cl)C1=CC=C(Br)S1	PAMZUZ
Fc1ccc(cc1)c1cnc2ccccc2n1	PAWKUV
Clc1c(N2C=CC=C2)c(Cl)c(N2C=CC=C2)c(Cl)c1N1C=CC=C1	PEYFEF
O=C1NC(=O)c2ccccc12	PHALIM04
c1ccc2nc3ccccc3nc2c1	PHENAZ01
OC(=O)c1cc(F)cc(F)c1	PIDGOZ01
Brc1cc2nc3c4ccccc4c4ccccc4c3nc2cc1Br	PIMRIO
ClC1=C(OC(=O)c2ccccc12)c1ccccc1	PITBIF
Fc1cc(C=O)ccc1Cl	PODJUP
Brc1ccccc1c1ccc(cc1)c1ccccc1Br	PORRAQ
CC1(C)SC(=NC1=O)C1=Nc2ccc(O)cc2S1	POZLUM
FC(F)(F)c1ccc(cc1)C1=CC=C(S1)c1ccc(cc1)C1=CC=C(S1)c1ccc(cc1)C(F)(F)F	PUVMAV01
Nc1cc(Cl)ccc1C(O)=O	QAJPAU
